Plot Title:HOBO_temp_example.csv,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20672839, SEN S/N: 20672839)",Coupler Detached (LGR S/N: 20672839),Coupler Attached (LGR S/N: 20672839),Stopped (LGR S/N: 20672839),End Of File (LGR S/N: 20672839)
3621,12/16/2021 6:26,46.166,,,,
3622,12/16/2021 7:26,46.256,,,,
3623,12/16/2021 8:26,46.256,,,,
3624,12/16/2021 9:26,46.841,,,,
3625,12/16/2021 10:26,46.751,,,,
3626,12/16/2021 11:26,46.841,,,,
3627,12/16/2021 12:26,46.751,,,,
3628,12/16/2021 13:26,46.706,,,,
3629,12/16/2021 14:26,46.616,,,,
3630,12/16/2021 15:26,46.616,,,,
3631,12/16/2021 16:26,46.526,,,,
3632,12/16/2021 17:26,46.526,,,,
3633,12/16/2021 18:26,46.526,,,,
3634,12/16/2021 19:26,46.526,,,,
3635,12/16/2021 20:26,46.751,,,,
3636,12/16/2021 21:26,46.796,,,,
3637,12/16/2021 22:26,46.661,,,,
3638,12/16/2021 23:26,46.751,,,,
3639,12/17/2021 0:26,46.661,,,,
3640,12/17/2021 1:26,46.616,,,,
3641,12/17/2021 2:26,46.616,,,,
3642,12/17/2021 3:26,46.526,,,,
3643,12/17/2021 4:26,46.526,,,,
3644,12/17/2021 5:26,46.481,,,,
3645,12/17/2021 6:26,46.481,,,,
3646,12/17/2021 7:26,46.481,,,,
3647,12/17/2021 8:26,46.481,,,,
3648,12/17/2021 9:26,46.526,,,,
3649,12/17/2021 10:26,46.526,,,,
3650,12/17/2021 11:26,46.526,,,,
3651,12/17/2021 12:26,46.616,,,,
3652,12/17/2021 13:26,46.571,,,,
3653,12/17/2021 14:26,46.571,,,,
3654,12/17/2021 15:26,44.263,,,,
3655,12/17/2021 16:26,42.57,,,,
3656,12/17/2021 17:26,46.166,,,,
3657,12/17/2021 18:26,46.346,,,,
3658,12/17/2021 19:26,46.166,,,,
3659,12/17/2021 20:26,46.346,,,,
3660,12/17/2021 21:26,46.301,,,,
3661,12/17/2021 22:26,46.391,,,,
3662,12/17/2021 23:26,46.211,,,,
3663,12/18/2021 0:26,46.256,,,,
3664,12/18/2021 1:26,46.121,,,,
3665,12/18/2021 2:26,45.986,,,,
3666,12/18/2021 3:26,41.878,,,,
3667,12/18/2021 4:26,39.36,,,,
3668,12/18/2021 5:26,45.941,,,,
3669,12/18/2021 6:26,45.851,,,,
3670,12/18/2021 7:26,46.256,,,,
3671,12/18/2021 8:26,46.121,,,,
3672,12/18/2021 9:26,46.076,,,,
3673,12/18/2021 10:26,45.896,,,,
3674,12/18/2021 11:26,46.796,,,,
3675,12/18/2021 12:26,46.796,,,,
3676,12/18/2021 13:26,46.076,,,,
3677,12/18/2021 14:26,46.301,,,,
3678,12/18/2021 15:26,41.787,,,,
3679,12/18/2021 16:26,40.111,,,,
3680,12/18/2021 17:26,39.267,,,,
3681,12/18/2021 18:26,45.444,,,,
3682,12/18/2021 19:26,45.714,,,,
3683,12/18/2021 20:26,45.896,,,,
3684,12/18/2021 21:26,45.896,,,,
3685,12/18/2021 22:26,45.851,,,,
3686,12/18/2021 23:26,45.624,,,,
3687,12/19/2021 0:26,46.346,,,,
3688,12/19/2021 1:26,45.534,,,,
3689,12/19/2021 2:26,44.492,,,,
3690,12/19/2021 3:26,45.082,,,,
3691,12/19/2021 4:26,45.534,,,,
3692,12/19/2021 5:26,45.534,,,,
3693,12/19/2021 6:26,44.901,,,,
3694,12/19/2021 7:26,45.669,,,,
3695,12/19/2021 8:26,45.399,,,,
3696,12/19/2021 9:26,45.489,,,,
3697,12/19/2021 10:26,45.851,,,,
3698,12/19/2021 11:26,46.031,,,,
3699,12/19/2021 12:26,45.896,,,,
3700,12/19/2021 13:26,45.534,,,,
3701,12/19/2021 14:26,44.991,,,,
3702,12/19/2021 15:26,45.172,,,,
3703,12/19/2021 16:26,45.262,,,,
3704,12/19/2021 17:26,43.716,,,,
3705,12/19/2021 18:26,45.172,,,,
3706,12/19/2021 19:26,45.036,,,,
3707,12/19/2021 20:26,44.492,,,,
3708,12/19/2021 21:26,44.946,,,,
3709,12/19/2021 22:26,44.809,,,,
3710,12/19/2021 23:26,44.627,,,,
3711,12/20/2021 0:26,44.627,,,,
3712,12/20/2021 1:26,44.719,,,,
3713,12/20/2021 2:26,43.259,,,,
3714,12/20/2021 3:26,43.716,,,,
3715,12/20/2021 4:26,44.719,,,,
3716,12/20/2021 5:26,44.537,,,,
3717,12/20/2021 6:26,44.946,,,,
3718,12/20/2021 7:26,43.808,,,,
3719,12/20/2021 8:26,44.856,,,,
3720,12/20/2021 9:26,44.719,,,,
3721,12/20/2021 10:26,44.764,,,,
3722,12/20/2021 11:26,44.946,,,,
3723,12/20/2021 12:26,45.127,,,,
3724,12/20/2021 13:26,45.489,,,,
3725,12/20/2021 14:26,44.674,,,,
3726,12/20/2021 15:26,44.4,,,,
3727,12/20/2021 16:26,44.809,,,,
3728,12/20/2021 17:26,36.698,,,,
3729,12/20/2021 18:26,35.249,,,,
3730,12/20/2021 19:26,44.627,,,,
3731,12/20/2021 20:26,45.082,,,,
3732,12/20/2021 21:26,44.946,,,,
3733,12/20/2021 22:26,44.856,,,,
3734,12/20/2021 23:26,44.901,,,,
3735,12/21/2021 0:26,44.901,,,,
3736,12/21/2021 1:26,45.082,,,,
3737,12/21/2021 2:26,45.127,,,,
3738,12/21/2021 3:26,44.582,,,,
3739,12/21/2021 4:26,44.4,,,,
3740,12/21/2021 5:26,44.127,,,,
3741,12/21/2021 6:26,44.31,,,,
3742,12/21/2021 7:26,44.263,,,,
3743,12/21/2021 8:26,44.537,,,,
3744,12/21/2021 9:26,44.582,,,,
3745,12/21/2021 10:26,44.809,,,,
3746,12/21/2021 11:26,45.262,,,,
3747,12/21/2021 12:26,45.307,,,,
3748,12/21/2021 13:26,45.624,,,,
3749,12/21/2021 14:26,45.354,,,,
3750,12/21/2021 15:26,44.537,,,,
3751,12/21/2021 16:26,44.946,,,,
3752,12/21/2021 17:26,39.173,,,,
3753,12/21/2021 18:26,37.035,,,,
3754,12/21/2021 19:26,36.072,,,,
3755,12/21/2021 20:26,44.856,,,,
3756,12/21/2021 21:26,44.809,,,,
3757,12/21/2021 22:26,44.946,,,,
3758,12/21/2021 23:26,45.217,,,,
3759,12/22/2021 0:26,45.217,,,,
3760,12/22/2021 1:26,44.991,,,,
3761,12/22/2021 2:26,44.946,,,,
3762,12/22/2021 3:26,44.627,,,,
3763,12/22/2021 4:26,43.9,,,,
3764,12/22/2021 5:26,43.99,,,,
3765,12/22/2021 6:26,44.991,,,,
3766,12/22/2021 7:26,44.991,,,,
3767,12/22/2021 8:26,44.991,,,,
3768,12/22/2021 9:26,45.127,,,,
3769,12/22/2021 10:26,45.172,,,,
3770,12/22/2021 11:26,45.082,,,,
3771,12/22/2021 12:26,45.082,,,,
3772,12/22/2021 13:26,45.127,,,,
3773,12/22/2021 14:26,45.127,,,,
3774,12/22/2021 15:26,45.127,,,,
3775,12/22/2021 16:26,44.991,,,,
3776,12/22/2021 17:26,44.946,,,,
3777,12/22/2021 18:26,44.901,,,,
3778,12/22/2021 19:26,44.901,,,,
3779,12/22/2021 20:26,44.809,,,,
3780,12/22/2021 21:26,44.719,,,,
3781,12/22/2021 22:26,44.764,,,,
3782,12/22/2021 23:26,44.901,,,,
3783,12/23/2021 0:26,44.901,,,,
3784,12/23/2021 1:26,44.946,,,,
3785,12/23/2021 2:26,44.946,,,,
3786,12/23/2021 3:26,44.4,,,,
3787,12/23/2021 4:26,44.037,,,,
3788,12/23/2021 5:26,44.127,,,,
3789,12/23/2021 6:26,44.082,,,,
3790,12/23/2021 7:26,44.218,,,,
3791,12/23/2021 8:26,44.218,,,,
3792,12/23/2021 9:26,43.9,,,,
3793,12/23/2021 10:26,43.808,,,,
3794,12/23/2021 11:26,43.853,,,,
3795,12/23/2021 12:26,44.218,,,,
3796,12/23/2021 13:26,44.719,,,,
3797,12/23/2021 14:26,45.082,,,,
3798,12/23/2021 15:26,44.764,,,,
3799,12/23/2021 16:26,43.488,,,,
3800,12/23/2021 17:26,43.99,,,,
3801,12/23/2021 18:26,37.56,,,,
3802,12/23/2021 19:26,31.44,,,,
3803,12/23/2021 20:26,28.425,,,,
3804,12/23/2021 21:26,29.611,,,,
3805,12/23/2021 22:26,43.122,,,,
3806,12/23/2021 23:26,43.122,,,,
3807,12/24/2021 0:26,43.396,,,,
3808,12/24/2021 1:26,43.9,,,,
3809,12/24/2021 2:26,43.396,,,,
3810,12/24/2021 3:26,43.351,,,,
3811,12/24/2021 4:26,42.939,,,,
3812,12/24/2021 5:26,42.708,,,,
3813,12/24/2021 6:26,43.396,,,,
3814,12/24/2021 7:26,42.109,,,,
3815,12/24/2021 8:26,38.322,,,,
3816,12/24/2021 9:26,43.763,,,,
3817,12/24/2021 10:26,43.808,,,,
3818,12/24/2021 11:26,43.763,,,,
3819,12/24/2021 12:26,43.9,,,,
3820,12/24/2021 13:26,43.99,,,,
3821,12/24/2021 14:26,43.99,,,,
3822,12/24/2021 15:26,43.853,,,,
3823,12/24/2021 16:26,43.351,,,,
3824,12/24/2021 17:26,42.57,,,,
3825,12/24/2021 18:26,42.064,,,,
3826,12/24/2021 19:26,34.664,,,,
3827,12/24/2021 20:26,32.99,,,,
3828,12/24/2021 21:26,32.491,,,,
3829,12/24/2021 22:26,41.09,,,,
3830,12/24/2021 23:26,42.017,,,,
3831,12/25/2021 0:26,43.763,,,,
3832,12/25/2021 1:26,43.853,,,,
3833,12/25/2021 2:26,43.808,,,,
3834,12/25/2021 3:26,43.624,,,,
3835,12/25/2021 4:26,43.808,,,,
3836,12/25/2021 5:26,43.122,,,,
3837,12/25/2021 6:26,41.925,,,,
3838,12/25/2021 7:26,42.57,,,,
3839,12/25/2021 8:26,37.751,,,,
3840,12/25/2021 9:26,37.989,,,,
3841,12/25/2021 10:26,43.259,,,,
3842,12/25/2021 11:26,43.443,,,,
3843,12/25/2021 12:26,43.443,,,,
3844,12/25/2021 13:26,43.9,,,,
3845,12/25/2021 14:26,44.173,,,,
3846,12/25/2021 15:26,44.537,,,,
3847,12/25/2021 16:26,44.445,,,,
3848,12/25/2021 17:26,44.082,,,,
3849,12/25/2021 18:26,43.808,,,,
3850,12/25/2021 19:26,43.488,,,,
3851,12/25/2021 20:26,40.811,,,,
3852,12/25/2021 21:26,38.511,,,,
3853,12/25/2021 22:26,43.122,,,,
3854,12/25/2021 23:26,43.488,,,,
3855,12/26/2021 0:26,43.671,,,,
3856,12/26/2021 1:26,43.9,,,,
3857,12/26/2021 2:26,44.355,,,,
3858,12/26/2021 3:26,44.764,,,,
3859,12/26/2021 4:26,44.809,,,,
3860,12/26/2021 5:26,44.492,,,,
3861,12/26/2021 6:26,44.173,,,,
3862,12/26/2021 7:26,43.443,,,,
3863,12/26/2021 8:26,43.671,,,,
3864,12/26/2021 9:26,43.853,,,,
3865,12/26/2021 10:26,44.082,,,,
3866,12/26/2021 11:26,43.351,,,,
3867,12/26/2021 12:26,43.9,,,,
3868,12/26/2021 13:26,44.263,,,,
3869,12/26/2021 14:26,43.945,,,,
3870,12/26/2021 15:26,44.901,,,,
3871,12/26/2021 16:26,45.036,,,,
3872,12/26/2021 17:26,44.901,,,,
3873,12/26/2021 18:26,44.263,,,,
3874,12/26/2021 19:26,44.263,,,,
3875,12/26/2021 20:26,43.9,,,,
3876,12/26/2021 21:26,43.03,,,,
3877,12/26/2021 22:26,37.56,,,,
3878,12/26/2021 23:26,43.671,,,,
3879,12/27/2021 0:26,43.808,,,,
3880,12/27/2021 1:26,43.624,,,,
3881,12/27/2021 2:26,43.534,,,,
3882,12/27/2021 3:26,44.582,,,,
3883,12/27/2021 4:26,43.808,,,,
3884,12/27/2021 5:26,44.674,,,,
3885,12/27/2021 6:26,44.492,,,,
3886,12/27/2021 7:26,43.443,,,,
3887,12/27/2021 8:26,43.259,,,,
3888,12/27/2021 9:26,43.671,,,,
3889,12/27/2021 10:26,43.808,,,,
3890,12/27/2021 11:26,43.534,,,,
3891,12/27/2021 12:26,43.259,,,,
3892,12/27/2021 13:26,43.808,,,,
3893,12/27/2021 14:26,43.808,,,,
3894,12/27/2021 15:26,43.945,,,,
3895,12/27/2021 16:26,43.853,,,,
3896,12/27/2021 17:26,43.853,,,,
3897,12/27/2021 18:26,44.263,,,,
3898,12/27/2021 19:26,43.396,,,,
3899,12/27/2021 20:26,43.167,,,,
3900,12/27/2021 21:26,43.351,,,,
3901,12/27/2021 22:26,38.653,,,,
3902,12/27/2021 23:26,35.685,,,,
3903,12/28/2021 0:26,43.351,,,,
3904,12/28/2021 1:26,43.167,,,,
3905,12/28/2021 2:26,43.534,,,,
3906,12/28/2021 3:26,43.534,,,,
3907,12/28/2021 4:26,43.624,,,,
3908,12/28/2021 5:26,43.443,,,,
3909,12/28/2021 6:26,44.263,,,,
3910,12/28/2021 7:26,43.763,,,,
3911,12/28/2021 8:26,43.259,,,,
3912,12/28/2021 9:26,43.443,,,,
3913,12/28/2021 10:26,43.763,,,,
3914,12/28/2021 11:26,43.808,,,,
3915,12/28/2021 12:26,43.853,,,,
3916,12/28/2021 13:26,43.716,,,,
3917,12/28/2021 14:26,43.763,,,,
3918,12/28/2021 15:26,43.716,,,,
3919,12/28/2021 16:26,43.9,,,,
3920,12/28/2021 17:26,43.716,,,,
3921,12/28/2021 18:26,43.716,,,,
3922,12/28/2021 19:26,43.716,,,,
3923,12/28/2021 20:26,43.488,,,,
3924,12/28/2021 21:26,43.488,,,,
3925,12/28/2021 22:26,43.167,,,,
3926,12/28/2021 23:26,38.415,,,,
3927,12/29/2021 0:26,36.12,,,,
3928,12/29/2021 1:26,43.122,,,,
3929,12/29/2021 2:26,43.122,,,,
3930,12/29/2021 3:26,42.984,,,,
3931,12/29/2021 4:26,43.122,,,,
3932,12/29/2021 5:26,43.534,,,,
3933,12/29/2021 6:26,43.624,,,,
3934,12/29/2021 7:26,43.624,,,,
3935,12/29/2021 8:26,43.534,,,,
3936,12/29/2021 9:26,42.755,,,,
3937,12/29/2021 10:26,43.03,,,,
3938,12/29/2021 11:26,43.579,,,,
3939,12/29/2021 12:26,41.601,,,,
3940,12/29/2021 13:26,39.83,,,,
3941,12/29/2021 14:26,43.351,,,,
3942,12/29/2021 15:26,43.306,,,,
3943,12/29/2021 16:26,43.306,,,,
3944,12/29/2021 17:26,43.534,,,,
3945,12/29/2021 18:26,43.624,,,,
3946,12/29/2021 19:26,43.624,,,,
3947,12/29/2021 20:26,43.396,,,,
3948,12/29/2021 21:26,43.075,,,,
3949,12/29/2021 22:26,42.663,,,,
3950,12/29/2021 23:26,42.386,,,,
3951,12/30/2021 0:26,37.369,,,,
3952,12/30/2021 1:26,36.459,,,,
3953,12/30/2021 2:26,42.708,,,,
3954,12/30/2021 3:26,42.708,,,,
3955,12/30/2021 4:26,42.984,,,,
3956,12/30/2021 5:26,42.939,,,,
3957,12/30/2021 6:26,43.306,,,,
3958,12/30/2021 7:26,43.396,,,,
3959,12/30/2021 8:26,43.396,,,,
3960,12/30/2021 9:26,43.122,,,,
3961,12/30/2021 10:26,42.616,,,,
3962,12/30/2021 11:26,43.075,,,,
3963,12/30/2021 12:26,42.8,,,,
3964,12/30/2021 13:26,42.341,,,,
3965,12/30/2021 14:26,42.247,,,,
3966,12/30/2021 15:26,43.167,,,,
3967,12/30/2021 16:26,43.122,,,,
3968,12/30/2021 17:26,43.259,,,,
3969,12/30/2021 18:26,43.259,,,,
3970,12/30/2021 19:26,43.306,,,,
3971,12/30/2021 20:26,43.351,,,,
3972,12/30/2021 21:26,43.214,,,,
3973,12/30/2021 22:26,43.214,,,,
3974,12/30/2021 23:26,43.167,,,,
3975,12/31/2021 0:26,43.075,,,,
3976,12/31/2021 1:26,41.878,,,,
3977,12/31/2021 2:26,41.463,,,,
3978,12/31/2021 3:26,43.214,,,,
3979,12/31/2021 4:26,43.122,,,,
3980,12/31/2021 5:26,43.167,,,,
3981,12/31/2021 6:26,43.351,,,,
3982,12/31/2021 7:26,43.443,,,,
3983,12/31/2021 8:26,43.443,,,,
3984,12/31/2021 9:26,43.534,,,,
3985,12/31/2021 10:26,43.443,,,,
3986,12/31/2021 11:26,43.396,,,,
3987,12/31/2021 12:26,43.671,,,,
3988,12/31/2021 13:26,43.99,,,,
3989,12/31/2021 14:26,43.351,,,,
3990,12/31/2021 15:26,41.693,,,,
3991,12/31/2021 16:26,43.396,,,,
3992,12/31/2021 17:26,43.396,,,,
3993,12/31/2021 18:26,43.443,,,,
3994,12/31/2021 19:26,43.534,,,,
3995,12/31/2021 20:26,43.443,,,,
3996,12/31/2021 21:26,43.443,,,,
3997,12/31/2021 22:26,43.443,,,,
3998,12/31/2021 23:26,43.306,,,,
3999,1/1/2022 0:26,43.306,,,,
4000,1/1/2022 1:26,43.259,,,,
4001,1/1/2022 2:26,41.925,,,,
4002,1/1/2022 3:26,42.341,,,,
4003,1/1/2022 4:26,43.351,,,,
4004,1/1/2022 5:26,43.396,,,,
4005,1/1/2022 6:26,43.443,,,,
4006,1/1/2022 7:26,43.396,,,,
4007,1/1/2022 8:26,43.351,,,,
4008,1/1/2022 9:26,43.488,,,,
4009,1/1/2022 10:26,43.624,,,,
4010,1/1/2022 11:26,43.534,,,,
4011,1/1/2022 12:26,43.624,,,,
4012,1/1/2022 13:26,43.716,,,,
4013,1/1/2022 14:26,44.946,,,,
4014,1/1/2022 15:26,44.901,,,,
4015,1/1/2022 16:26,44.809,,,,
4016,1/1/2022 17:26,43.716,,,,
4017,1/1/2022 18:26,43.716,,,,
4018,1/1/2022 19:26,43.671,,,,
4019,1/1/2022 20:26,43.716,,,,
4020,1/1/2022 21:26,43.716,,,,
4021,1/1/2022 22:26,43.763,,,,
4022,1/1/2022 23:26,43.716,,,,
4023,1/2/2022 0:26,43.716,,,,
4024,1/2/2022 1:26,43.763,,,,
4025,1/2/2022 2:26,43.808,,,,
4026,1/2/2022 3:26,43.99,,,,
4027,1/2/2022 4:26,43.9,,,,
4028,1/2/2022 5:26,43.763,,,,
4029,1/2/2022 6:26,43.763,,,,
4030,1/2/2022 7:26,43.99,,,,
4031,1/2/2022 8:26,44.082,,,,
4032,1/2/2022 9:26,44.127,,,,
4033,1/2/2022 10:26,44.127,,,,
4034,1/2/2022 11:26,44.127,,,,
4035,1/2/2022 12:26,44.082,,,,
4036,1/2/2022 13:26,43.99,,,,
4037,1/2/2022 14:26,43.9,,,,
4038,1/2/2022 15:26,40.204,,,,
4039,1/2/2022 16:26,38.179,,,,
4040,1/2/2022 17:26,37.225,,,,
4041,1/2/2022 18:26,43.534,,,,
4042,1/2/2022 19:26,43.624,,,,
4043,1/2/2022 20:26,43.624,,,,
4044,1/2/2022 21:26,43.9,,,,
4045,1/2/2022 22:26,43.716,,,,
4046,1/2/2022 23:26,43.99,,,,
4047,1/3/2022 0:26,43.853,,,,
4048,1/3/2022 1:26,43.214,,,,
4049,1/3/2022 2:26,43.122,,,,
4050,1/3/2022 3:26,41.925,,,,
4051,1/3/2022 4:26,33.584,,,,
4052,1/3/2022 5:26,31.892,,,,
4053,1/3/2022 6:26,42.57,,,,
4054,1/3/2022 7:26,43.534,,,,
4055,1/3/2022 8:26,43.443,,,,
4056,1/3/2022 9:26,43.534,,,,
4057,1/3/2022 10:26,43.306,,,,
4058,1/3/2022 11:26,43.443,,,,
4059,1/3/2022 12:26,43.534,,,,
4060,1/3/2022 13:26,43.03,,,,
4061,1/3/2022 14:26,42.433,,,,
4062,1/3/2022 15:26,42.202,,,,
4063,1/3/2022 16:26,32.94,,,,
4064,1/3/2022 17:26,30.173,,,,
4065,1/3/2022 18:26,29.251,,,,
4066,1/3/2022 19:26,42.156,,,,
4067,1/3/2022 20:26,42.892,,,,
4068,1/3/2022 21:26,42.708,,,,
4069,1/3/2022 22:26,42.984,,,,
4070,1/3/2022 23:26,43.214,,,,
4071,1/4/2022 0:26,42.663,,,,
4072,1/4/2022 1:26,42.847,,,,
4073,1/4/2022 2:26,41.369,,,,
4074,1/4/2022 3:26,42.294,,,,
4075,1/4/2022 4:26,34.713,,,,
4076,1/4/2022 5:26,26.854,,,,
4077,1/4/2022 6:26,23.518,,,,
4078,1/4/2022 7:26,40.579,,,,
4079,1/4/2022 8:26,41.137,,,,
4080,1/4/2022 9:26,41.463,,,,
4081,1/4/2022 10:26,42.202,,,,
4082,1/4/2022 11:26,42.109,,,,
4083,1/4/2022 12:26,42.294,,,,
4084,1/4/2022 13:26,42.386,,,,
4085,1/4/2022 14:26,41.23,,,,
4086,1/4/2022 15:26,41.693,,,,
4087,1/4/2022 16:26,35.928,,,,
4088,1/4/2022 17:26,32.742,,,,
4089,1/4/2022 18:26,32.443,,,,
4090,1/4/2022 19:26,33.089,,,,
4091,1/4/2022 20:26,41.693,,,,
4092,1/4/2022 21:26,41.787,,,,
4093,1/4/2022 22:26,41.97,,,,
4094,1/4/2022 23:26,42.109,,,,
4095,1/5/2022 0:26,42.156,,,,
4096,1/5/2022 1:26,42.109,,,,
4097,1/5/2022 2:26,42.202,,,,
4098,1/5/2022 3:26,41.184,,,,
4099,1/5/2022 4:26,41.97,,,,
4100,1/5/2022 5:26,41.787,,,,
4101,1/5/2022 6:26,40.064,,,,
4102,1/5/2022 7:26,41.322,,,,
4103,1/5/2022 8:26,42.156,,,,
4104,1/5/2022 9:26,42.294,,,,
4105,1/5/2022 10:26,42.57,,,,
4106,1/5/2022 11:26,42.433,,,,
4107,1/5/2022 12:26,42.433,,,,
4108,1/5/2022 13:26,42.525,,,,
4109,1/5/2022 14:26,42.708,,,,
4110,1/5/2022 15:26,42.616,,,,
4111,1/5/2022 16:26,42.708,,,,
4112,1/5/2022 17:26,42.8,,,,
4113,1/5/2022 18:26,43.122,,,,
4114,1/5/2022 19:26,44.492,,,,
4115,1/5/2022 20:26,42.984,,,,
4116,1/5/2022 21:26,42.939,,,,
4117,1/5/2022 22:26,42.939,,,,
4118,1/5/2022 23:26,42.8,,,,
4119,1/6/2022 0:26,42.8,,,,
4120,1/6/2022 1:26,42.847,,,,
4121,1/6/2022 2:26,42.847,,,,
4122,1/6/2022 3:26,42.892,,,,
4123,1/6/2022 4:26,42.892,,,,
4124,1/6/2022 5:26,42.847,,,,
4125,1/6/2022 6:26,42.8,,,,
4126,1/6/2022 7:26,42.525,,,,
4127,1/6/2022 8:26,42.8,,,,
4128,1/6/2022 9:26,42.892,,,,
4129,1/6/2022 10:26,42.939,,,,
4130,1/6/2022 11:26,43.259,,,,
4131,1/6/2022 12:26,43.214,,,,
4132,1/6/2022 13:26,43.259,,,,
4133,1/6/2022 14:26,43.259,,,,
4134,1/6/2022 15:26,43.259,,,,
4135,1/6/2022 16:26,43.214,,,,
4136,1/6/2022 17:26,43.122,,,,
4137,1/6/2022 18:26,42.847,,,,
4138,1/6/2022 19:26,37.656,,,,
4139,1/6/2022 20:26,35.782,,,,
4140,1/6/2022 21:26,42.433,,,,
4141,1/6/2022 22:26,42.892,,,,
4142,1/6/2022 23:26,42.984,,,,
4143,1/7/2022 0:26,43.03,,,,
4144,1/7/2022 1:26,43.03,,,,
4145,1/7/2022 2:26,42.939,,,,
4146,1/7/2022 3:26,42.892,,,,
4147,1/7/2022 4:26,42.847,,,,
4148,1/7/2022 5:26,42.616,,,,
4149,1/7/2022 6:26,42.755,,,,
4150,1/7/2022 7:26,42.525,,,,
4151,1/7/2022 8:26,42.525,,,,
4152,1/7/2022 9:26,42.755,,,,
4153,1/7/2022 10:26,42.708,,,,
4154,1/7/2022 11:26,42.386,,,,
4155,1/7/2022 12:26,42.663,,,,
4156,1/7/2022 13:26,42.616,,,,
4157,1/7/2022 14:26,42.755,,,,
4158,1/7/2022 15:26,42.755,,,,
4159,1/7/2022 16:26,42.525,,,,
4160,1/7/2022 17:26,41.97,,,,
4161,1/7/2022 18:26,42.156,,,,
4162,1/7/2022 19:26,37.513,,,,
4163,1/7/2022 20:26,34.223,,,,
4164,1/7/2022 21:26,33.287,,,,
4165,1/7/2022 22:26,32.293,,,,
4166,1/7/2022 23:26,41.322,,,,
4167,1/8/2022 0:26,41.416,,,,
4168,1/8/2022 1:26,41.369,,,,
4169,1/8/2022 2:26,41.508,,,,
4170,1/8/2022 3:26,42.017,,,,
4171,1/8/2022 4:26,41.878,,,,
4172,1/8/2022 5:26,41.23,,,,
4173,1/8/2022 6:26,40.719,,,,
4174,1/8/2022 7:26,39.36,,,,
4175,1/8/2022 8:26,32.592,,,,
4176,1/8/2022 9:26,32.79,,,,
4177,1/8/2022 10:26,34.174,,,,
4178,1/8/2022 11:26,41.043,,,,
4179,1/8/2022 12:26,41.322,,,,
4180,1/8/2022 13:26,41.74,,,,
4181,1/8/2022 14:26,41.508,,,,
4182,1/8/2022 15:26,41.74,,,,
4183,1/8/2022 16:26,41.554,,,,
4184,1/8/2022 17:26,41.554,,,,
4185,1/8/2022 18:26,41.184,,,,
4186,1/8/2022 19:26,40.905,,,,
4187,1/8/2022 20:26,36.361,,,,
4188,1/8/2022 21:26,31.087,,,,
4189,1/8/2022 22:26,29.611,,,,
4190,1/8/2022 23:26,41.137,,,,
4191,1/9/2022 0:26,41.043,,,,
4192,1/9/2022 1:26,41.277,,,,
4193,1/9/2022 2:26,41.322,,,,
4194,1/9/2022 3:26,41.601,,,,
4195,1/9/2022 4:26,41.601,,,,
4196,1/9/2022 5:26,41.601,,,,
4197,1/9/2022 6:26,41.23,,,,
4198,1/9/2022 7:26,41.137,,,,
4199,1/9/2022 8:26,41.277,,,,
4200,1/9/2022 9:26,41.23,,,,
4201,1/9/2022 10:26,41.369,,,,
4202,1/9/2022 11:26,41.508,,,,
4203,1/9/2022 12:26,41.463,,,,
4204,1/9/2022 13:26,41.463,,,,
4205,1/9/2022 14:26,41.463,,,,
4206,1/9/2022 15:26,41.508,,,,
4207,1/9/2022 16:26,41.554,,,,
4208,1/9/2022 17:26,41.601,,,,
4209,1/9/2022 18:26,41.554,,,,
4210,1/9/2022 19:26,41.463,,,,
4211,1/9/2022 20:26,41.463,,,,
4212,1/9/2022 21:26,41.508,,,,
4213,1/9/2022 22:26,41.554,,,,
4214,1/9/2022 23:26,41.554,,,,
4215,1/10/2022 0:26,41.554,,,,
4216,1/10/2022 1:26,41.554,,,,
4217,1/10/2022 2:26,41.601,,,,
4218,1/10/2022 3:26,41.787,,,,
4219,1/10/2022 4:26,41.832,,,,
4220,1/10/2022 5:26,41.832,,,,
4221,1/10/2022 6:26,41.787,,,,
4222,1/10/2022 7:26,41.369,,,,
4223,1/10/2022 8:26,41.508,,,,
4224,1/10/2022 9:26,40.392,,,,
4225,1/10/2022 10:26,35.395,,,,
4226,1/10/2022 11:26,35.152,,,,
4227,1/10/2022 12:26,35.346,,,,
4228,1/10/2022 13:26,41.74,,,,
4229,1/10/2022 14:26,41.508,,,,
4230,1/10/2022 15:26,41.322,,,,
4231,1/10/2022 16:26,41.322,,,,
4232,1/10/2022 17:26,41.137,,,,
4233,1/10/2022 18:26,41.277,,,,
4234,1/10/2022 19:26,41.043,,,,
4235,1/10/2022 20:26,39.877,,,,
4236,1/10/2022 21:26,40.345,,,,
4237,1/10/2022 22:26,39.69,,,,
4238,1/10/2022 23:26,30.02,,,,
4239,1/11/2022 0:26,37.989,,,,
4240,1/11/2022 1:26,39.83,,,,
4241,1/11/2022 2:26,40.811,,,,
4242,1/11/2022 3:26,40.719,,,,
4243,1/11/2022 4:26,40.345,,,,
4244,1/11/2022 5:26,40.764,,,,
4245,1/11/2022 6:26,40.532,,,,
4246,1/11/2022 7:26,40.485,,,,
4247,1/11/2022 8:26,39.173,,,,
4248,1/11/2022 9:26,39.124,,,,
4249,1/11/2022 10:26,39.173,,,,
